JobId, User, Release, TagSet, Status, DataSet, Dir
596 clucas CMSSW_5_3_3_patch2 V17-12 Processing /SMS-8TeV_Pythia6Z_T2cc_3jets_mStop-200_mLSP-120/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_25_16_04_52
597 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-400to750_mLSP-1_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_28_15_59_11
598 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-800to1400_mLSP-1_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v2/AODSIM 2013_03_29_00_27_52
599 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-400to750_mLSP-25to550_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_29_00_37_13
600 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-775to1075_mLSP-25to500_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_29_04_26_56
601 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-775to1075_mLSP-525to875_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v2/AODSIM 2013_03_29_10_06_48
602 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-1100to1400_mLSP-25to500_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v2/AODSIM 2013_03_29_10_20_23
603 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-1100to1400_mLSP-525to1000_25GeVX25GeV_Binning/Summer12-START52_V9_FSIM-v2/AODSIM 2013_03_29_11_03_00
604 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-1100to1400_mLSP-1025to1200_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_29_03_47_05
605 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-400to750_mLSP-1_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_29_23_22_07
606 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-800to1400_mLSP-1_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v2/AODSIM 2013_03_29_23_38_26
607 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-400to750_mLSP-25to550_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_29_23_53_31
608 gouskos CMSSW_5_3_3_patch2 V17-15 Processing /SMS-MadGraph_Pythia6Zstar_8TeV_T1tttt_2J_mGo-775to1075_mLSP-25to500_50GeVX50GeV_Binning/Summer12-START52_V9_FSIM-v1/AODSIM 2013_03_30_00_08_51
